timestamp,frame_no,x,y,w,h,area,perimeter,circularity,aspect_ratio,extent,solidity,mean_intensity,label
2026-02-20T19:39:16.731473,1,255,185,4,5,11.0,12.828427076339722,0.8399544390775809,0.8,0.55,1.0,202.9,Plastic
2026-02-20T19:39:16.731865,1,204,15,3,5,8.0,12.0,0.6981317007977318,0.6,0.5333333333333333,1.0,202.33333333333334,Plastic
2026-02-20T19:39:16.732174,1,578,3,6,3,10.0,14.0,0.641141357875468,2.0,0.5555555555555556,1.0,230.83333333333334,Plastic
2026-02-20T19:39:16.732351,1,223,0,3,4,6.0,10.0,0.7539822368615503,0.75,0.5,1.0,190.66666666666666,Plastic
2026-02-20T19:39:16.732963,1,192,0,6,9,26.5,24.242640614509583,0.5666252077600739,0.6666666666666666,0.49074074074074076,0.8412698412698413,199.4814814814815,Plastic
2026-02-20T19:39:16.838722,2,424,468,6,5,16.5,16.242640614509583,0.7859239759138743,1.2,0.55,0.9705882352941176,212.16666666666666,Plastic
2026-02-20T19:39:16.839481,2,378,403,19,6,59.0,42.485281229019165,0.41075691260820346,3.1666666666666665,0.5175438596491229,0.8309859154929577,193.02631578947367,Other
2026-02-20T19:39:16.839843,2,252,373,6,3,10.0,14.0,0.641141357875468,2.0,0.5555555555555556,1.0,203.77777777777777,Plastic
2026-02-20T19:39:16.840393,2,635,354,5,5,10.5,14.242640614509583,0.6504563104738692,1.0,0.42,0.875,191.48,Plastic
2026-02-20T19:39:16.840875,2,623,350,8,7,30.5,23.071067690849304,0.7200693352702102,1.1428571428571428,0.5446428571428571,0.9104477611940298,188.14285714285714,Plastic
2026-02-20T19:39:16.841364,2,248,315,37,9,165.0,86.97056245803833,0.2741253825204335,4.111111111111111,0.4954954954954955,0.744920993227991,185.2912912912913,Other
2026-02-20T19:39:16.842090,2,256,303,14,9,65.5,37.899494767189026,0.5730391883750512,1.5555555555555556,0.5198412698412699,0.8136645962732919,188.55555555555554,Plastic
2026-02-20T19:39:16.842424,2,502,300,6,4,14.0,14.828427076339722,0.8001063703614795,1.5,0.5833333333333334,1.0,195.95833333333334,Plastic
2026-02-20T19:39:16.842748,2,251,294,10,4,22.0,22.82842707633972,0.5304941111487503,2.5,0.55,0.9166666666666666,198.125,Plastic
2026-02-20T19:39:16.843157,2,235,293,9,11,51.5,30.72792160511017,0.6854104487319838,0.8181818181818182,0.5202020202020202,0.8583333333333333,196.76767676767676,Plastic
2026-02-20T19:39:16.843473,2,527,286,6,6,17.5,17.071067690849304,0.7546169289326093,1.0,0.4861111111111111,0.9210526315789473,193.19444444444446,Plastic
2026-02-20T19:39:16.843785,2,587,264,5,11,27.0,25.656854152679443,0.5154265876157883,0.45454545454545453,0.4909090909090909,0.84375,182.70909090909092,Plastic
2026-02-20T19:39:16.844073,2,197,239,3,4,6.0,10.0,0.7539822368615503,0.75,0.5,1.0,182.41666666666666,Plastic
2026-02-20T19:39:16.844437,2,0,228,5,7,21.5,19.41421353816986,0.7168176984377277,0.7142857142857143,0.6142857142857143,0.9555555555555556,194.0,Plastic
2026-02-20T19:39:16.845224,2,178,222,4,5,11.5,13.41421353816986,0.8031141418478369,0.8,0.575,1.0,183.95,Plastic
2026-02-20T19:39:16.845478,2,162,204,5,7,20.5,18.242640614509583,0.7740844086099381,0.7142857142857143,0.5857142857142857,0.9534883720930233,184.28571428571428,Plastic
2026-02-20T19:39:16.845740,2,87,144,6,7,26.0,19.656854152679443,0.8455809325652641,0.8571428571428571,0.6190476190476191,0.9629629629629629,187.85714285714286,Plastic
2026-02-20T19:39:16.845968,2,93,119,4,3,6.0,10.0,0.7539822368615503,1.3333333333333333,0.5,1.0,184.16666666666666,Plastic
2026-02-20T19:39:16.846272,2,77,69,13,70,369.5,159.35533833503723,0.18284836162723642,0.18571428571428572,0.40604395604395604,0.603265306122449,188.25934065934067,Other
2026-02-20T19:39:16.846568,2,90,33,12,32,242.5,77.55634891986847,0.5066253249398591,0.375,0.6315104166666666,0.8948339483394834,194.65104166666666,Other
2026-02-20T19:39:16.846854,2,126,29,4,8,19.5,19.41421353816986,0.6501369823039856,0.5,0.609375,0.975,208.875,Plastic
2026-02-20T19:39:16.847126,2,82,28,6,6,22.0,17.656854152679443,0.8867595726417237,1.0,0.6111111111111112,1.0,199.55555555555554,Plastic
2026-02-20T19:39:16.847409,2,157,0,14,12,63.0,43.31370830535889,0.42198758934012,1.1666666666666667,0.375,0.6631578947368421,175.45833333333334,Other
2026-02-20T19:39:16.847700,2,102,0,18,5,37.0,39.65685415267944,0.29564808338132603,3.6,0.4111111111111111,0.7551020408163265,181.24444444444444,Other
2026-02-20T19:39:16.847947,2,94,0,5,3,7.0,10.828427076339722,0.75020015882688,1.6666666666666667,0.4666666666666667,1.0,183.93333333333334,Plastic
2026-02-20T19:39:16.848221,2,85,0,6,3,10.0,14.0,0.641141357875468,2.0,0.5555555555555556,1.0,185.61111111111111,Plastic
2026-02-20T19:39:16.848474,2,73,0,8,3,11.0,16.82842707633972,0.48810752032162763,2.6666666666666665,0.4583333333333333,0.9166666666666666,182.45833333333334,Plastic
2026-02-20T19:39:16.882240,3,424,465,6,5,17.0,15.656854152679443,0.8714646463829057,1.2,0.5666666666666667,1.0,216.26666666666668,Plastic
2026-02-20T19:39:16.882439,3,384,399,11,5,32.5,26.242640614509583,0.5930320417907278,2.2,0.5909090909090909,0.9285714285714286,189.43636363636364,Plastic
2026-02-20T19:39:16.882603,3,623,348,9,6,27.0,23.656854152679443,0.6062610165377001,1.5,0.5,0.8571428571428571,186.16666666666666,Plastic
2026-02-20T19:39:16.882762,3,256,314,28,7,117.5,62.72792184352875,0.3752545191940892,4.0,0.5994897959183674,0.8483754512635379,187.73979591836735,Other
2026-02-20T19:39:16.882921,3,495,311,3,4,6.0,10.0,0.7539822368615503,0.75,0.5,1.0,191.75,Plastic
2026-02-20T19:39:16.883068,3,256,300,14,10,71.0,38.14213526248932,0.6132791625261738,1.4,0.5071428571428571,0.8402366863905325,183.77142857142857,Plastic
2026-02-20T19:39:16.883216,3,502,298,5,4,10.0,12.828427076339722,0.7635949446159828,1.25,0.5,0.9523809523809523,189.25,Plastic
2026-02-20T19:39:16.883363,3,251,291,10,5,24.5,24.242640614509583,0.523861041136672,2.0,0.49,0.8596491228070176,188.98,Plastic
2026-02-20T19:39:16.883510,3,235,291,9,10,51.0,30.485281229019165,0.689603772377972,0.9,0.5666666666666667,0.864406779661017,204.34444444444443,Plastic
2026-02-20T19:39:16.883659,3,528,284,5,6,16.5,16.242640614509583,0.7859239759138743,0.8333333333333334,0.55,0.9705882352941176,197.26666666666668,Plastic
2026-02-20T19:39:16.883802,3,0,224,5,8,23.0,20.82842707633972,0.6662308698336755,0.625,0.575,0.9387755102040817,190.85,Plastic
2026-02-20T19:39:16.883945,3,145,188,7,5,23.0,18.82842707633972,0.8152853129608119,1.4,0.6571428571428571,1.0,186.45714285714286,Plastic
2026-02-20T19:39:16.884159,3,87,143,6,7,26.5,20.242640614509583,0.8126834365935457,0.8571428571428571,0.6309523809523809,0.9636363636363636,190.0,Plastic
2026-02-20T19:39:16.884331,3,77,68,9,70,316.5,150.87005722522736,0.1747340198632604,0.12857142857142856,0.5023809523809524,0.7672727272727272,192.2015873015873,Other
2026-02-20T19:39:16.884486,3,90,32,12,31,175.0,76.14213538169861,0.3793130705724835,0.3870967741935484,0.47043010752688175,0.7972665148063781,193.3494623655914,Other
2026-02-20T19:39:16.884631,3,126,27,4,9,23.5,21.41421353816986,0.6439816139552402,0.4444444444444444,0.6527777777777778,1.0,208.77777777777777,Plastic
2026-02-20T19:39:16.884773,3,82,26,6,7,25.0,19.656854152679443,0.8130585890050616,0.8571428571428571,0.5952380952380952,0.9615384615384616,200.54761904761904,Plastic
2026-02-20T19:39:16.884941,3,173,8,5,5,15.5,15.41421353816986,0.8197828337686409,1.0,0.62,1.0,188.12,Plastic
2026-02-20T19:39:16.885079,3,157,3,8,7,34.0,23.656854152679443,0.7634397986030298,1.1428571428571428,0.6071428571428571,0.9577464788732394,186.55357142857142,Plastic
2026-02-20T19:39:16.885222,3,103,0,4,4,8.5,11.41421353816986,0.8198545354117053,1.0,0.53125,1.0,186.5,Plastic
2026-02-20T19:39:16.892499,4,424,465,6,5,17.0,15.656854152679443,0.8714646463829057,1.2,0.5666666666666667,1.0,216.26666666666668,Plastic
2026-02-20T19:39:16.892703,4,384,399,11,5,32.5,26.242640614509583,0.5930320417907278,2.2,0.5909090909090909,0.9285714285714286,189.43636363636364,Plastic
2026-02-20T19:39:16.892860,4,623,348,9,6,27.0,23.656854152679443,0.6062610165377001,1.5,0.5,0.8571428571428571,186.16666666666666,Plastic
2026-02-20T19:39:16.893011,4,256,314,28,7,117.5,62.72792184352875,0.3752545191940892,4.0,0.5994897959183674,0.8483754512635379,187.73979591836735,Other
2026-02-20T19:39:16.893140,4,495,311,3,4,6.0,10.0,0.7539822368615503,0.75,0.5,1.0,191.75,Plastic
2026-02-20T19:39:16.893642,4,256,300,14,10,71.0,38.14213526248932,0.6132791625261738,1.4,0.5071428571428571,0.8402366863905325,183.77142857142857,Plastic
2026-02-20T19:39:16.893800,4,502,298,5,4,10.0,12.828427076339722,0.7635949446159828,1.25,0.5,0.9523809523809523,189.25,Plastic
2026-02-20T19:39:16.893945,4,251,291,10,5,24.5,24.242640614509583,0.523861041136672,2.0,0.49,0.8596491228070176,188.98,Plastic
2026-02-20T19:39:16.894088,4,235,291,9,10,51.0,30.485281229019165,0.689603772377972,0.9,0.5666666666666667,0.864406779661017,204.34444444444443,Plastic
2026-02-20T19:39:16.894229,4,528,284,5,6,16.5,16.242640614509583,0.7859239759138743,0.8333333333333334,0.55,0.9705882352941176,197.26666666666668,Plastic
2026-02-20T19:39:16.894392,4,0,224,5,8,23.0,20.82842707633972,0.6662308698336755,0.625,0.575,0.9387755102040817,190.85,Plastic
2026-02-20T19:39:16.894568,4,145,188,7,5,23.0,18.82842707633972,0.8152853129608119,1.4,0.6571428571428571,1.0,186.45714285714286,Plastic
2026-02-20T19:39:16.894719,4,87,143,6,7,26.5,20.242640614509583,0.8126834365935457,0.8571428571428571,0.6309523809523809,0.9636363636363636,190.0,Plastic
2026-02-20T19:39:16.894869,4,77,68,9,70,316.5,150.87005722522736,0.1747340198632604,0.12857142857142856,0.5023809523809524,0.7672727272727272,192.2015873015873,Other
2026-02-20T19:39:16.895015,4,90,32,12,31,175.0,76.14213538169861,0.3793130705724835,0.3870967741935484,0.47043010752688175,0.7972665148063781,193.3494623655914,Other
2026-02-20T19:39:16.895155,4,126,27,4,9,23.5,21.41421353816986,0.6439816139552402,0.4444444444444444,0.6527777777777778,1.0,208.77777777777777,Plastic
2026-02-20T19:39:16.895290,4,82,26,6,7,25.0,19.656854152679443,0.8130585890050616,0.8571428571428571,0.5952380952380952,0.9615384615384616,200.54761904761904,Plastic
2026-02-20T19:39:16.895427,4,173,8,5,5,15.5,15.41421353816986,0.8197828337686409,1.0,0.62,1.0,188.12,Plastic
2026-02-20T19:39:16.895558,4,157,3,8,7,34.0,23.656854152679443,0.7634397986030298,1.1428571428571428,0.6071428571428571,0.9577464788732394,186.55357142857142,Plastic
2026-02-20T19:39:16.895697,4,103,0,4,4,8.5,11.41421353816986,0.8198545354117053,1.0,0.53125,1.0,186.5,Plastic
2026-02-20T19:39:16.930780,5,424,465,6,4,13.0,14.828427076339722,0.7429559153356595,1.5,0.5416666666666666,0.9629629629629629,222.91666666666666,Plastic
2026-02-20T19:39:16.930961,5,374,396,20,4,54.0,42.82842707633972,0.3699468846125848,5.0,0.675,0.9818181818181818,201.775,Other
2026-02-20T19:39:16.931112,5,373,376,11,4,21.0,24.82842707633972,0.4280857234963046,2.75,0.4772727272727273,0.84,187.5,Other
2026-02-20T19:39:16.931257,5,255,370,5,3,8.0,12.0,0.6981317007977318,1.6666666666666667,0.5333333333333333,1.0,200.46666666666667,Plastic
2026-02-20T19:39:16.931393,5,636,351,4,4,7.5,11.41421353816986,0.7234010606573869,1.0,0.46875,0.9375,193.1875,Plastic
2026-02-20T19:39:16.931545,5,623,347,7,6,24.5,20.242640614509583,0.7513488376053535,1.1666666666666667,0.5833333333333334,0.9607843137254902,185.97619047619048,Plastic
2026-02-20T19:39:16.931685,5,255,313,28,7,130.0,62.485281229019165,0.4184058602820184,4.0,0.6632653061224489,0.9122807017543859,191.40816326530611,Other
2026-02-20T19:39:16.931827,5,494,309,4,5,11.5,13.41421353816986,0.8031141418478369,0.8,0.575,1.0,189.25,Plastic
2026-02-20T19:39:16.931964,5,256,299,14,9,62.0,37.3137081861496,0.5595832830678484,1.5555555555555556,0.49206349206349204,0.8,186.29365079365078,Plastic
2026-02-20T19:39:16.932099,5,501,297,6,4,14.5,15.41421353816986,0.7668936186867932,1.5,0.6041666666666666,1.0,193.0,Plastic
2026-02-20T19:39:16.932261,5,251,290,10,4,22.0,22.82842707633972,0.5304941111487503,2.5,0.55,0.9166666666666666,202.5,Plastic
2026-02-20T19:39:16.932397,5,235,289,9,11,51.5,30.72792160511017,0.6854104487319838,0.8181818181818182,0.5202020202020202,0.8583333333333333,197.05050505050505,Plastic
2026-02-20T19:39:16.932531,5,528,283,5,5,13.0,14.828427076339722,0.7429559153356595,1.0,0.52,0.9285714285714286,198.52,Plastic
2026-02-20T19:39:16.932666,5,0,223,5,8,25.5,21.41421353816986,0.6987885598237713,0.625,0.6375,0.9622641509433962,192.275,Plastic
2026-02-20T19:39:16.932801,5,162,202,4,4,8.5,11.41421353816986,0.8198545354117053,1.0,0.53125,1.0,184.0,Plastic
2026-02-20T19:39:16.932932,5,145,185,6,6,21.5,18.242640614509583,0.8118446236640815,1.0,0.5972222222222222,0.9555555555555556,186.22222222222223,Plastic
2026-02-20T19:39:16.933066,5,87,140,6,9,33.5,23.071067690849304,0.7908958272640014,0.6666666666666666,0.6203703703703703,0.9571428571428572,187.3148148148148,Plastic
2026-02-20T19:39:16.933211,5,77,66,9,71,311.5,152.04163014888763,0.1693334981721374,0.1267605633802817,0.4874804381846635,0.7425506555423123,191.72143974960878,Other
2026-02-20T19:39:16.933351,5,89,29,12,30,170.5,73.55634891986847,0.3959988446700824,0.4,0.4736111111111111,0.7697516930022573,192.33333333333334,Other
2026-02-20T19:39:16.933483,5,126,26,4,6,14.5,15.41421353816986,0.7668936186867932,0.6666666666666666,0.6041666666666666,1.0,209.70833333333334,Plastic
2026-02-20T19:39:16.933616,5,82,24,5,5,14.0,14.828427076339722,0.8001063703614795,1.0,0.56,1.0,204.12,Plastic
2026-02-20T19:39:16.933749,5,173,5,5,5,15.0,14.828427076339722,0.8572568253872993,1.0,0.6,1.0,192.44,Plastic
2026-02-20T19:39:16.933878,5,209,0,21,3,28.0,42.82842707633972,0.1918243105398588,7.0,0.4444444444444444,0.835820895522388,190.63492063492063,Other
2026-02-20T19:39:16.934009,5,183,0,24,8,99.0,57.65685415267944,0.3742339407114109,3.0,0.515625,0.7795275590551181,184.10416666666666,Other
2026-02-20T19:39:16.934356,5,156,0,10,7,39.0,26.485281229019165,0.6986590572328732,1.4285714285714286,0.5571428571428572,0.9069767441860465,184.81428571428572,Plastic
2026-02-20T19:39:16.944609,6,424,465,6,4,13.0,14.828427076339722,0.7429559153356595,1.5,0.5416666666666666,0.9629629629629629,222.91666666666666,Plastic
2026-02-20T19:39:16.944914,6,374,396,20,4,54.0,42.82842707633972,0.3699468846125848,5.0,0.675,0.9818181818181818,201.775,Other
2026-02-20T19:39:16.945152,6,373,376,11,4,21.0,24.82842707633972,0.4280857234963046,2.75,0.4772727272727273,0.84,187.5,Other
2026-02-20T19:39:16.945340,6,255,370,5,3,8.0,12.0,0.6981317007977318,1.6666666666666667,0.5333333333333333,1.0,200.46666666666667,Plastic
2026-02-20T19:39:16.945526,6,636,351,4,4,7.5,11.41421353816986,0.7234010606573869,1.0,0.46875,0.9375,193.1875,Plastic
2026-02-20T19:39:16.945754,6,623,347,7,6,24.5,20.242640614509583,0.7513488376053535,1.1666666666666667,0.5833333333333334,0.9607843137254902,185.97619047619048,Plastic
2026-02-20T19:39:16.945955,6,255,313,28,7,130.0,62.485281229019165,0.4184058602820184,4.0,0.6632653061224489,0.9122807017543859,191.40816326530611,Other
2026-02-20T19:39:16.946164,6,494,309,4,5,11.5,13.41421353816986,0.8031141418478369,0.8,0.575,1.0,189.25,Plastic
2026-02-20T19:39:16.946385,6,256,299,14,9,62.0,37.3137081861496,0.5595832830678484,1.5555555555555556,0.49206349206349204,0.8,186.29365079365078,Plastic
2026-02-20T19:39:16.946580,6,501,297,6,4,14.5,15.41421353816986,0.7668936186867932,1.5,0.6041666666666666,1.0,193.0,Plastic
2026-02-20T19:39:16.946718,6,251,290,10,4,22.0,22.82842707633972,0.5304941111487503,2.5,0.55,0.9166666666666666,202.5,Plastic
2026-02-20T19:39:16.946866,6,235,289,9,11,51.5,30.72792160511017,0.6854104487319838,0.8181818181818182,0.5202020202020202,0.8583333333333333,197.05050505050505,Plastic
2026-02-20T19:39:16.947007,6,528,283,5,5,13.0,14.828427076339722,0.7429559153356595,1.0,0.52,0.9285714285714286,198.52,Plastic
2026-02-20T19:39:16.947143,6,0,223,5,8,25.5,21.41421353816986,0.6987885598237713,0.625,0.6375,0.9622641509433962,192.275,Plastic
2026-02-20T19:39:16.947276,6,162,202,4,4,8.5,11.41421353816986,0.8198545354117053,1.0,0.53125,1.0,184.0,Plastic
2026-02-20T19:39:16.947437,6,145,185,6,6,21.5,18.242640614509583,0.8118446236640815,1.0,0.5972222222222222,0.9555555555555556,186.22222222222223,Plastic
2026-02-20T19:39:16.947570,6,87,140,6,9,33.5,23.071067690849304,0.7908958272640014,0.6666666666666666,0.6203703703703703,0.9571428571428572,187.3148148148148,Plastic
2026-02-20T19:39:16.947712,6,77,66,9,71,311.5,152.04163014888763,0.1693334981721374,0.1267605633802817,0.4874804381846635,0.7425506555423123,191.72143974960878,Other
2026-02-20T19:39:16.948106,6,89,29,12,30,170.5,73.55634891986847,0.3959988446700824,0.4,0.4736111111111111,0.7697516930022573,192.33333333333334,Other
2026-02-20T19:39:16.948253,6,126,26,4,6,14.5,15.41421353816986,0.7668936186867932,0.6666666666666666,0.6041666666666666,1.0,209.70833333333334,Plastic
2026-02-20T19:39:16.948393,6,82,24,5,5,14.0,14.828427076339722,0.8001063703614795,1.0,0.56,1.0,204.12,Plastic
2026-02-20T19:39:16.948544,6,173,5,5,5,15.0,14.828427076339722,0.8572568253872993,1.0,0.6,1.0,192.44,Plastic
2026-02-20T19:39:16.948675,6,209,0,21,3,28.0,42.82842707633972,0.1918243105398588,7.0,0.4444444444444444,0.835820895522388,190.63492063492063,Other
2026-02-20T19:39:16.948817,6,183,0,24,8,99.0,57.65685415267944,0.3742339407114109,3.0,0.515625,0.7795275590551181,184.10416666666666,Other
2026-02-20T19:39:16.949179,6,156,0,10,7,39.0,26.485281229019165,0.6986590572328732,1.4285714285714286,0.5571428571428572,0.9069767441860465,184.81428571428572,Plastic
2026-02-20T19:39:16.991924,7,422,467,6,5,17.5,16.242640614509583,0.8335557320298667,1.2,0.5833333333333334,0.9722222222222222,224.86666666666667,Plastic
2026-02-20T19:39:16.992110,7,370,396,21,5,62.0,45.65685415267944,0.37375721467298323,4.2,0.5904761904761905,0.9117647058823529,192.43809523809523,Other
2026-02-20T19:39:16.992266,7,623,351,6,4,10.0,14.828427076339722,0.5715045502581996,1.5,0.4166666666666667,0.8333333333333334,185.08333333333334,Plastic
2026-02-20T19:39:16.992413,7,494,333,4,5,11.0,12.828427076339722,0.8399544390775809,0.8,0.55,1.0,193.45,Plastic
2026-02-20T19:39:16.992556,7,258,318,17,6,56.0,38.485281229019165,0.4751257433166115,2.8333333333333335,0.5490196078431373,0.8818897637795275,184.58823529411765,Plastic
2026-02-20T19:39:16.992727,7,257,305,12,8,58.0,32.485281229019165,0.6906604636818895,1.5,0.6041666666666666,0.9133858267716536,187.52083333333334,Plastic
2026-02-20T19:39:16.992894,7,490,294,15,24,109.0,67.4558435678482,0.30102128582595816,0.625,0.30277777777777776,0.6038781163434903,174.2888888888889,Other
2026-02-20T19:39:16.993037,7,256,293,4,5,11.5,13.41421353816986,0.8031141418478369,0.8,0.575,1.0,190.7,Plastic
2026-02-20T19:39:16.993207,7,234,293,9,12,57.5,32.72792184352875,0.6745914771583519,0.75,0.5324074074074074,0.8582089552238806,195.25925925925927,Plastic
2026-02-20T19:39:16.993359,7,528,287,3,4,6.0,10.0,0.7539822368615503,0.75,0.5,1.0,192.0,Plastic
2026-02-20T19:39:16.993497,7,0,227,3,4,5.5,9.41421353816986,0.7798381254407765,0.75,0.4583333333333333,1.0,182.91666666666666,Plastic
2026-02-20T19:39:16.993634,7,198,202,4,8,16.5,19.41421353816986,0.5501159081033724,0.5,0.515625,0.8918918918918919,182.3125,Plastic
2026-02-20T19:39:16.993752,7,146,189,4,3,6.0,10.0,0.7539822368615503,1.3333333333333333,0.5,1.0,186.0,Plastic
